Čas;Celé meno;Kontext udalosti;Komponent;Názov udalosti;Pôvod
27.10.2020 19:37;student27;Súbor: Návrh GUI - návrh interakcie - prednáška;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:37;student27;Súbor: Martin Fowler - UML Distilled;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:37;student27;Súbor: Kim Hamilton, Russel Miles - Learning UML 2.0;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Martin Fowler - UML Distilled;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Kim Hamilton, Russel Miles - Learning UML 2.0;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Modeling with UML;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: UML Tutorial Part 1 Introduction;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: UML Tutorial Part 1 Introduction;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: UML Tutorial Part 2 Introduction;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: UML Tutorial Part 2 Introduction;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Class Diagram - IBM presentation;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Class Diagram - IBM presentation;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Príklady diagramov tried - Doménové modely;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:38;student27;Súbor: Doménový model UML;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: CASE systémy;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: CASE systémy;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: Getting started with enterprise architect;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: Using enterprise architect;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: EAUserGuide;Zdroj;Zobrazené moduly kurzu;web
27.10.2020 19:39;student27;Súbor: sparxkeystoreservice install tutorial;Zdroj;Zobrazené moduly kurzu;web
2.11.2020 7:39;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
2.11.2020 7:39;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.11.2020 16:25;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.11.2020 16:25;student27;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
2.11.2020 16:25;student27;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
2.11.2020 19:49;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
2.11.2020 19:49;student27;Zadanie: Prípady použitia;Zadanie;Zobrazené moduly kurzu;web
2.11.2020 19:49;student27;Zadanie: Prípady použitia;Zadanie;Bol zobrazený stav riešenia zadania.;web
3.11.2020 9:10;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:10;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 9:10;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 9:10;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 9:15;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 9:16;student27;Test: Priebežný test;Test;Zahájený pokus;web
3.11.2020 9:16;student27;Test: Priebežný test;Test;Zobrazený pokus testu;web
3.11.2020 10:50;student27;Test: Priebežný test;Test;Zobrazený súhrn pokusov testu;web
3.11.2020 10:50;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 10:50;student27;Test: Priebežný test;Test;Odoslaný pokus testu;web
3.11.2020 12:58;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 12:58;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 14:50;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 14:50;student27;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
3.11.2020 14:50;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 17:50;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 17:50;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
3.11.2020 20:05;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
3.11.2020 20:05;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
4.11.2020 9:53;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
4.11.2020 9:53;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
4.11.2020 16:03;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
4.11.2020 16:03;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
4.11.2020 17:18;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
4.11.2020 17:18;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
5.11.2020 8:35;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.11.2020 8:35;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
5.11.2020 13:07;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.11.2020 13:07;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
5.11.2020 18:09;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.11.2020 18:09;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
6.11.2020 11:24;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 11:24;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
6.11.2020 16:01;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
6.11.2020 16:01;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
7.11.2020 8:09;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.11.2020 8:09;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
9.11.2020 16:01;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.11.2020 16:01;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
9.11.2020 19:39;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
9.11.2020 19:39;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
10.11.2020 10:08;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.11.2020 10:31;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.11.2020 10:32;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.11.2020 10:32;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
10.11.2020 10:32;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený formulár pre riešenia zadania.;web
10.11.2020 10:32;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zadanie bolo odoslané;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Používateľ prijal prehlásenie o odovzdanom zadaní.;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Základný systém;Aktualizované nastavenie splnenie aktivity kurzu;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Súbory odovzdaných zadaní;Bolo vytvorené riešenie zadania.;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Súbory odovzdaných zadaní;Súbor bol nahraný;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
10.11.2020 10:33;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Bol zobrazený stav riešenia zadania.;web
10.11.2020 10:33;student27;Zadanie: Wireframe,Prototyp,Mockup;Zadanie;Zobrazené moduly kurzu;web
10.11.2020 15:09;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
10.11.2020 15:09;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
11.11.2020 16:06;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
11.11.2020 16:06;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
11.11.2020 20:02;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
11.11.2020 20:02;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
12.11.2020 8:28;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.11.2020 8:28;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
12.11.2020 14:24;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.11.2020 14:25;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
13.11.2020 16:16;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.11.2020 16:17;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
15.11.2020 19:34;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
15.11.2020 19:34;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
18.11.2020 17:38;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.11.2020 17:39;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
19.11.2020 6:54;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;ws
19.11.2020 6:54;student27;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;ws
22.11.2020 12:46;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
22.11.2020 12:46;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
22.11.2020 12:46;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
24.11.2020 9:14;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
24.11.2020 9:22;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
24.11.2020 9:50;student27;Adresár: Prednášky;Adresár;Zobrazené moduly kurzu;web
27.11.2020 13:34;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
27.11.2020 13:34;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
27.11.2020 13:43;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
27.11.2020 13:43;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
29.11.2020 7:56;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
29.11.2020 7:56;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
5.12.2020 8:46;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.12.2020 8:48;student27;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
5.12.2020 8:48;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
5.12.2020 8:48;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
5.12.2020 8:49;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
5.12.2020 8:51;student27;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
5.12.2020 10:00;student27;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
7.12.2020 11:58;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
7.12.2020 11:58;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
7.12.2020 11:58;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
7.12.2020 16:27;student27;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
12.12.2020 11:40;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
12.12.2020 11:41;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
12.12.2020 11:41;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
12.12.2020 11:41;student27;Workshop: Odovzdanie projektu;Workshop;Zobrazené moduly kurzu;web
12.12.2020 11:56;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.12.2020 8:02;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.12.2020 8:04;student27;Kurz: Informačné systémy 20/21 (KI/IS);Výkaz používateľa;Štatistika hodnotenia používateľa zobrazená;web
13.12.2020 8:04;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
13.12.2020 8:04;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
16.12.2020 11:44;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
16.12.2020 11:44;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
16.12.2020 11:46;student27;Súbor: Rábová, Drlík: Podnikové informačné systémy, architektúra a vývoj. (Text k prednáškam);Zdroj;Zobrazené moduly kurzu;web
16.12.2020 12:08;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
16.12.2020 12:09;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
16.12.2020 12:34;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
16.12.2020 12:34;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
16.12.2020 12:35;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
16.12.2020 12:36;student27;URL: Kompletná knižnica sprievodcov pre prácu s EA;URL;Zobrazené moduly kurzu;web
16.12.2020 12:49;student27;URL: Sparxsystems Eterprise Architect youtube channel;URL;Zobrazené moduly kurzu;web
16.12.2020 13:05;student27;Súbor: Mystery Shopping - Charakteristika a Zadanie projektu;Zdroj;Zobrazené moduly kurzu;web
16.12.2020 13:12;student27;Zadanie: Doménový model;Zadanie;Zobrazené moduly kurzu;web
16.12.2020 13:12;student27;Zadanie: Doménový model;Zadanie;Bol zobrazený stav riešenia zadania.;web
17.12.2020 20:02;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
17.12.2020 20:08;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
18.12.2020 10:58;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 10:58;student27;Stránka: Požiadavky na vedomosti pre skúškový test;Stránka;Zobrazené moduly kurzu;web
18.12.2020 10:58;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
18.12.2020 10:58;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
18.12.2020 12:12;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 12:12;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
18.12.2020 18:42;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
18.12.2020 18:42;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
19.12.2020 13:01;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
19.12.2020 13:01;student27;Test: Priebežný test;Test;Zobrazené moduly kurzu;web
19.12.2020 13:03;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
19.12.2020 13:03;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
19.12.2020 14:11;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
19.12.2020 14:11;student27;Stránka: Podmienky pre dokumentáciu projektu;Stránka;Zobrazené moduly kurzu;web
19.12.2020 18:37;student27;Kurz: Informačné systémy 20/21 (KI/IS);Základný systém;Kurz bol prehliadnutý;web
